application_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,current_loans,customer_type,DTI,LTV,CCR,ITI,CWI,currency_code,session_flagged,created_at,session_user_name,session_user_email
APP_0001,26,139805.0,26,77336.0,24,68893.0,car,0,552,28133.0,28303.0,4,bank,0.2012302850398755,1.1225523638105304,0.8908270404468696,0.0230487703100679,0.0,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0002,57,117278.0,3,66833.0,24,31841.0,real_estate,0,511,37908.0,59923.0,3,bank,0.3232319787172332,2.0989604597844886,0.4764263163407227,0.0237445073519098,0.0,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0003,44,122661.0,27,90816.0,12,178883.0,real_estate,0,755,37776.0,290938.0,1,bank,0.3079707486487122,0.507683793317417,1.9697300035235863,0.0616985023713264,0.6710815283513206,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0004,35,93112.0,25,53932.0,36,36404.0,real_estate,0,504,26621.0,93746.0,2,bank,0.2859029985393903,1.481485551038307,0.6749981458132338,0.0160893452086678,0.0,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0005,43,38823.0,15,73466.0,72,122015.0,car,1,690,12871.0,100089.0,2,non-bank,0.3315302784431824,0.6021062984059288,1.6608363052296071,0.0262823870153494,0.4417490609514863,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0006,63,73865.0,22,32049.0,12,53365.0,real_estate,0,555,26309.0,239469.0,3,bank,0.3561768090435205,0.6005621662137993,1.6651065555867055,0.0361571786336885,0.4282110249439382,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0007,58,149629.0,15,96505.0,24,32197.0,deposit,1,314,41339.0,64915.0,4,bank,0.276276657599795,2.997328943690313,0.3336303818454967,0.0268734113473931,0.0,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0008,57,30521.0,8,64219.0,12,157071.0,real_estate,0,591,48532.0,158926.0,1,bank,1.5901182792175357,0.4088533211095593,2.445864930939404,0.1753410220139311,0.0,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0009,41,134900.0,23,79290.0,48,35593.0,land,0,327,46375.0,92953.0,2,non-bank,0.3437731653076327,2.2276852190036744,0.4488964560474152,0.0122451816157566,0.0,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0010,55,110561.0,7,48770.0,24,136683.0,land,0,812,9073.0,67401.0,0,bank,0.0820632953754028,0.3568110152689043,2.8026040598728152,0.0183797481322405,1.6546764304625972,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0011,37,60488.0,9,87346.0,60,141074.0,car,0,630,29869.0,289668.0,3,bank,0.493800423224433,0.6191502332109345,1.6151168914432072,0.0240670325790632,0.3113719101160632,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0012,51,122248.0,15,12046.0,48,19563.0,deposit,2,504,5229.0,67970.0,2,bank,0.0427737059092987,0.6157542299238044,1.624024572472055,0.0020528624871417,0.5973327289290878,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0013,49,129612.0,25,15839.0,60,41205.0,real_estate,0,567,33447.0,37342.0,2,bank,0.2580548097398369,0.3843950976823108,2.601489993054953,0.0020367198510086,1.1882177975969692,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0014,31,30402.0,11,53176.0,48,160517.0,real_estate,0,640,49616.0,205441.0,2,bank,1.6319978948752834,0.3312795529445458,3.0185986159168983,0.0364394886293736,0.0,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0015,32,38302.0,14,74579.0,36,105400.0,car,0,443,2628.0,261517.0,1,bank,0.0686126050858945,0.7075806451612836,1.41326646911327,0.0540869638356036,0.3849111800727808,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0016,23,108218.0,1,81875.0,72,31299.0,real_estate,1,458,32828.0,46973.0,2,non-bank,0.3033506440702997,2.615898271510188,0.3822778625954152,0.0105079818307672,0.0,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0017,27,149888.0,3,46808.0,36,198420.0,car,0,530,47275.0,215274.0,3,bank,0.3154021669513215,0.2359036387460929,4.239018971115958,0.008674625201391,1.5692961394644145,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0018,40,27995.0,1,66718.0,72,58877.0,car,0,442,42359.0,166829.0,1,non-bank,1.5130916235041432,1.1331759430677322,0.882475493869707,0.0331001567735662,0.0,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0019,42,108210.0,2,57544.0,72,8769.0,deposit,1,716,19624.0,250705.0,0,bank,0.1813510766102931,6.562207777396902,0.1523877380786849,0.0073858443971085,0.0,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0020,28,42065.0,26,96344.0,48,185439.0,car,1,357,5196.0,46816.0,1,bank,0.1235231189825241,0.5195455109227265,1.924759196213548,0.0477158366010888,0.8105300559894923,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0021,39,106265.0,25,67139.0,60,11183.0,deposit,2,754,46195.0,293010.0,0,bank,0.4347150990448366,6.003666279173209,0.166564887770146,0.0105301212376104,0.0,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0022,47,102914.0,24,44600.0,24,114244.0,deposit,0,491,46066.0,189542.0,1,bank,0.4476164564587864,0.3903924932600365,2.5615246636770728,0.0180571480387108,0.8625605270489604,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0023,31,36305.0,1,97132.0,60,198672.0,deposit,0,608,28948.0,254224.0,3,bank,0.7973557361244789,0.4889063380848812,2.04538154264298,0.0445907358942195,0.2118405731779465,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0024,35,110091.0,2,15189.0,60,118939.0,real_estate,0,386,48944.0,114969.0,0,bank,0.4445776675659186,0.1277041172365655,7.830601092895659,0.0022994613546591,1.4534778413313385,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0025,37,137129.0,8,98534.0,72,120250.0,deposit,1,511,230.0,283580.0,3,bank,0.0016772528057522,0.8194095634095566,1.2203909310491683,0.0099798567608511,0.2200212797417224,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0026,43,132930.0,16,19631.0,24,82529.0,land,0,715,30830.0,191645.0,1,non-bank,0.2319265778981401,0.2378679009802586,4.204014059395639,0.0061533012359831,1.756120228163299,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0027,37,28624.0,10,32381.0,60,32366.0,deposit,1,448,1927.0,46811.0,4,bank,0.0673211291224124,1.0004634492986155,0.9995367653870788,0.0188542248925489,0.0,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0028,53,55739.0,14,83039.0,36,117956.0,car,0,372,46784.0,277641.0,3,non-bank,0.8393404976766566,0.703982841059372,1.420489167740442,0.041382853815547,0.0675555804215396,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0029,35,55103.0,5,74706.0,24,180282.0,deposit,0,587,34020.0,240778.0,1,non-bank,0.6173892528537355,0.4143841315272716,2.413219821701036,0.0564896648071837,0.5407130918629514,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0030,40,81661.0,21,97183.0,24,25491.0,land,1,389,45671.0,97058.0,2,bank,0.5592755415681836,3.812443607547612,0.2622989617525672,0.0495866039663719,0.0,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0031,37,42877.0,9,76248.0,48,177033.0,real_estate,0,473,28133.0,168245.0,0,bank,0.6561326585348636,0.4306993611360569,2.321805162102582,0.037047834502574,0.4545256270271149,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0032,29,131793.0,1,65515.0,24,87688.0,car,1,547,4163.0,122537.0,0,bank,0.0315874135955625,0.7471375786880674,1.3384415782644992,0.0207127212109361,0.3277510841539492,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0033,51,122095.0,22,37916.0,12,110950.0,real_estate,0,610,1326.0,167613.0,4,bank,0.010860395593595,0.3417395223073425,2.926205295917214,0.0258787556116412,1.90528594440911,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0034,31,126043.0,27,5447.0,36,39757.0,deposit,0,651,16778.0,289958.0,4,bank,0.1331133026030788,0.137007319465751,7.298880117494528,0.0012004280725732,2.244350624118154,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0035,34,49775.0,0,16767.0,48,127384.0,car,0,672,37172.0,270687.0,0,bank,0.74680060271219,0.131625635872636,7.5973042285437105,0.0070178302359159,0.6596155968517017,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0036,55,26821.0,13,33288.0,24,43011.0,real_estate,0,764,7551.0,72506.0,1,non-bank,0.2815331270273188,0.7739415498360706,1.292087238644518,0.0517132097961357,0.2098550049841901,USD,False,2025-10-24 17:44:00,dzoan,dzoan
APP_0037,62,138829.0,24,8889.0,72,60451.0,land,0,336,42607.0,291823.0,0,non-bank,0.3069027364599593,0.147044713900512,6.800652491843087,0.0008892834590151,1.7735429241527028,USD,False,2025-10-24 17:44:00,dzoan,dzoan
