application_id,score,decision
a001,0.9999995197610282,approve
a002,3.4933096665678194e-05,deny
a003,6.319161887645898e-05,deny
a004,3.874584743522289e-07,deny
a005,0.999215015676331,approve
a006,0.9999900488928316,approve
a007,1.1396601466298453e-07,deny
a008,0.9999958667627167,approve
a009,5.446106847644439e-05,deny
a010,0.999958682480066,approve
a011,3.6973721419969824e-05,deny
a012,3.685923650111342e-05,deny
a013,0.9995078286609858,approve
a014,2.1634715119831895e-05,deny
a015,0.9999993911363155,approve
a016,3.154745507859808e-07,deny
a017,0.9996663186759489,approve
a018,0.9999996596420347,approve
a019,4.9262656244164435e-05,deny
a020,0.9999780262954557,approve
a021,4.3253198173510134e-05,deny
a022,4.121439036760843e-05,deny
a023,6.495859127762288e-07,deny
a024,3.042043715097093e-05,deny
a025,3.492280752056881e-07,deny
a026,0.0011344254382117467,deny
a027,0.9999997415414175,approve
a028,6.118958439729698e-05,deny
a029,0.999995751321898,approve
a030,0.9999572286757473,approve
a031,0.0001304951511385957,deny
a032,4.021298571627682e-05,deny
a033,0.9999991980641306,approve
a034,0.9999924828598677,approve
a035,1.4268313629948906e-07,deny
a036,0.9999683189836944,approve
a037,0.00015391249038878115,deny
a038,6.232485069609855e-07,deny
a039,0.9999786981135476,approve
a040,3.7875684285242676e-07,deny
a041,5.990112629003482e-05,deny
a042,0.000761592749626995,deny
a043,4.4174826509825675e-05,deny
a044,0.999981021898503,approve
a045,0.9999997814801811,approve
a046,1.9119354001529091e-07,deny
a047,0.9999995463182207,approve
a048,2.715484792084992e-07,deny
a049,3.9389805469070584e-05,deny
a050,0.0003228741734817483,deny
a051,6.0696999887988944e-05,deny
a052,4.9747019441793e-07,deny
a053,0.9999951736223869,approve
a054,7.38646445855853e-07,deny
a055,0.9999997651081781,approve
a056,1.3868198265093168e-07,deny
a057,0.9999898592920297,approve
a058,1.4065476756148653e-07,deny
a059,0.9999997852730246,approve
a060,0.9999988098269074,approve
a061,0.999999741510152,approve
a062,0.9999734072551886,approve
a063,0.999999668196369,approve
a064,0.9999997117173532,approve
a065,0.9995984450077059,approve
a066,0.9999922732652964,approve
a067,2.1642681265340643e-05,deny
a068,0.9999985116212567,approve
a069,0.9999994110920873,approve
a070,0.00047150398094618833,deny
a071,0.9999994234544087,approve
a072,0.9997522944184709,approve
a073,0.9999996221523118,approve
a074,0.9999992807693731,approve
a075,6.209352662370661e-05,deny
a076,0.9999794279093107,approve
a077,0.9999993925297852,approve
a078,3.251782193421199e-05,deny
a079,9.72933072105986e-07,deny
a080,0.9998307089888413,approve
a081,4.788282550749733e-05,deny
a082,0.9996468137550609,approve
a083,0.999980395466636,approve
a084,0.9997896398274275,approve
a085,1.497296899218875e-07,deny
a086,4.0150888032011256e-07,deny
a087,0.9999994764034189,approve
a088,5.268664085613035e-07,deny
a089,2.3438853134621523e-05,deny
a090,2.147107437213509e-05,deny
a091,3.520558870939889e-05,deny
a092,0.9999992865090582,approve
a093,1.5738413896527e-07,deny
a094,1.474579850746789e-07,deny
a095,2.3226989132060833e-07,deny
a096,0.9999994620964687,approve
a097,0.9882645601397282,approve
a098,7.709955299607398e-05,deny
a099,0.9999991558979657,approve
a100,5.877957028387381e-07,deny
a101,1.690665557249098e-07,deny
a102,0.9995030129726714,approve
a103,0.9999992114102382,approve
a104,0.9999940223869925,approve
a105,3.6013190975178756e-07,deny
a106,4.284377956173932e-05,deny
a107,0.9999997435211444,approve
a108,2.3286125850609117e-07,deny
a109,0.9995002698783186,approve
a110,0.0007392620905537567,deny
a111,0.9999799481127377,approve
a112,0.9999995783603531,approve
a113,0.9995593096181246,approve
a114,5.828017860928675e-07,deny
a115,2.5812230822215037e-07,deny
a116,0.980546812632141,approve
a117,2.3769570489409907e-07,deny
a118,0.9999757662999891,approve
a119,0.9999234364385309,approve
a120,0.9999994043605926,approve
a121,0.9999984368097425,approve
a122,0.9999985705344875,approve
a123,0.9999962792116462,approve
a124,3.015237739746159e-05,deny
a125,0.9999997685901401,approve
a126,0.9999996098374196,approve
a127,1.465976453039392e-07,deny
a128,0.9992253912404372,approve
a129,0.9999475504809167,approve
a130,8.673104387049545e-05,deny
a131,0.9999544168393429,approve
a132,3.713930642240444e-05,deny
a133,0.9999940416910955,approve
a134,5.9417531440538864e-05,deny
a135,0.9995719847395315,approve
a136,2.3524600424295555e-07,deny
a137,1.150475246180034e-07,deny
a138,0.00011866980940089724,deny
a139,4.250873645607266e-07,deny
a140,0.0001370449164894943,deny
a141,0.9999996767276357,approve
a142,3.056766918236367e-07,deny
a143,1.1121564457109999e-07,deny
a144,0.0004619404517469406,deny
a145,6.954669163766209e-07,deny
a146,4.860112236748227e-07,deny
a147,0.9999344168339893,approve
a148,5.8302298265107306e-05,deny
a149,0.9992536622546262,approve
a150,8.967971464592479e-07,deny
a151,0.999989771335574,approve
a152,0.999999292718867,approve
a153,0.9998611847214072,approve
a154,5.676232202225121e-07,deny
a155,0.9999807195319929,approve
a156,2.3192988940503525e-07,deny
a157,0.9999994119684227,approve
a158,3.550281151510867e-05,deny
a159,2.4081914553043996e-07,deny
a160,0.9999588956568597,approve
a161,3.277861447503015e-05,deny
a162,0.9996289204638735,approve
a163,0.9999991735557863,approve
a164,8.61292057339638e-05,deny
a165,0.9999998394720784,approve
a166,0.9999994634699966,approve
a167,0.9996680766936494,approve
a168,3.7428215578399344e-05,deny
a169,0.9999655361666988,approve
a170,0.00028749564063688493,deny
a171,0.9991383299840924,approve
a172,0.9999988351854155,approve
a173,0.9999994763110955,approve
a174,0.9999998187538195,approve
a175,0.9999988031673721,approve
a176,2.4003279023092725e-07,deny
a177,0.0003094298225554667,deny
a178,2.5815160762128628e-05,deny
a179,1.7706159328341093e-07,deny
a180,0.00010611750341906158,deny
a181,0.999998855857717,approve
a182,1.1578065358746082e-07,deny
a183,3.464407032477901e-05,deny
a184,0.0005982113971733745,deny
a185,0.8548257995767352,approve
a186,0.9999994106604637,approve
a187,5.406463783341677e-07,deny
a188,0.9999990196522061,approve
a189,0.9999684293789171,approve
a190,0.9999995831989178,approve
a191,0.9999992899986837,approve
a192,0.9996922093133881,approve
a193,5.6691899464584265e-05,deny
a194,3.1630540911179864e-07,deny
a195,0.9999991078638523,approve
a196,0.9999996439734644,approve
a197,6.890031939140452e-07,deny
a198,3.7083489048436483e-07,deny
a199,0.9999993499614508,approve
a200,0.9999995577197438,approve
