application_id,score
APP_00001,0.9438469740656186
APP_00002,0.0005075684963979122
APP_00003,0.001045568445764711
APP_00004,0.0170019946751846
APP_00005,0.8163297882062482
APP_00006,0.008252136418786542
APP_00007,0.9998382106202701
APP_00008,0.22469725648202027
APP_00009,0.9998669116312506
APP_00010,0.9947132660358323
APP_00011,0.021824825135370894
APP_00012,0.0004754280007537108
APP_00013,0.9945720639877578
APP_00014,0.04046975421997541
APP_00015,0.003402325048119053
APP_00016,0.9999432549690117
APP_00017,0.6119648048457323
APP_00018,0.00024362394085521356
APP_00019,0.31613443314542744
APP_00020,0.11610463597079929
APP_00021,0.9995536523705737
APP_00022,0.9964069129225093
APP_00023,0.00428745272732061
APP_00024,3.753978848897537e-05
APP_00025,0.8757171229598151
APP_00026,6.843036641487442e-07
APP_00027,0.008273763035134564
APP_00028,0.0002572615401732883
APP_00029,9.191017975904609e-07
APP_00030,0.9998499103442342
APP_00031,3.04318454419962e-06
APP_00032,1.1663456922832101e-07
APP_00033,0.9999817106539873
APP_00034,3.158958161073238e-05
APP_00035,0.9992849376885338
APP_00036,0.00046926005002595196
APP_00037,0.00018383491524621482
APP_00038,3.551187278499199e-05
APP_00039,0.9941085995266837
APP_00040,0.9816187338963679
APP_00041,0.4348080120629494
APP_00042,0.0012201457286386693
APP_00043,9.349055504938115e-05
APP_00044,0.8669708706198677
APP_00045,0.010438750141020081
APP_00046,0.8477839613503348
APP_00047,0.9750970730820631
APP_00048,0.9984293509726733
APP_00049,0.6248475008052112
APP_00050,7.310078759259176e-06
APP_00051,0.011973021893448167
APP_00052,0.9994916004620152
APP_00053,0.8001390798323946
APP_00054,0.9552526042527996
APP_00055,0.20605862665487654
APP_00056,2.0163535760961142e-05
APP_00057,0.9995482448419833
APP_00058,0.9936638540554628
APP_00059,0.9999697660498977
APP_00060,0.9988157998386562
APP_00061,0.02124618886987554
APP_00062,0.000456270014621069
APP_00063,0.0065509279728921226
APP_00064,0.9997459497896442
APP_00065,0.7100385486638681
APP_00066,0.3897962297909393
APP_00067,0.9998149654608194
APP_00068,0.9077432787134345
APP_00069,0.9998430771973642
APP_00070,0.9998482711083542
APP_00071,0.0001544215133416005
APP_00072,0.024028911814530093
APP_00073,0.9884141993928262
APP_00074,0.9969110722935473
APP_00075,1.7409509856831683e-05
APP_00076,0.1137671077697896
APP_00077,0.9025836070068989
APP_00078,0.9982842119501699
APP_00079,4.765151663338214e-06
APP_00080,0.9080526621633942
APP_00081,0.0019723612310014365
APP_00082,0.0061712531774964835
APP_00083,0.7810563263977179
APP_00084,0.026374663751938705
APP_00085,0.9215540386690082
APP_00086,0.015719023348609137
APP_00087,0.9986101659032084
APP_00088,2.8881828420418056e-05
APP_00089,0.9988459687409686
APP_00090,1.1822298262098697e-07
APP_00091,0.9958113545939581
APP_00092,0.006226405052287036
APP_00093,0.24585550438186368
APP_00094,1.964456702602422e-06
APP_00095,0.990110821566247
APP_00096,0.00020891672958010904
APP_00097,0.9217222902023654
APP_00098,0.9719331785000423
APP_00099,0.9986096968394875
APP_00100,0.9964245499195699
APP_00101,0.021718317424668603
APP_00102,0.9952000600642494
APP_00103,0.9982086979681828
APP_00104,0.05251500522570828
APP_00105,6.307350886685513e-06
APP_00106,0.9993984633227738
APP_00107,0.001350926558663309
APP_00108,0.8363509612348548
APP_00109,0.0010221601331091789
APP_00110,5.661538608062643e-06
APP_00111,0.9860784972376108
APP_00112,0.00013002266236581466
APP_00113,0.9880726310566343
APP_00114,0.988307655962324
APP_00115,0.0001890334421624433
APP_00116,0.0034579059524047504
APP_00117,0.9998106037074048
APP_00118,0.7350543415817364
APP_00119,8.670454300852076e-06
APP_00120,0.999984171932167
APP_00121,0.008456876956383802
APP_00122,2.3756526999113363e-07
APP_00123,0.9997659390556766
APP_00124,1.5035314831767921e-06
APP_00125,0.735832365418021
APP_00126,0.9999752125068558
APP_00127,0.9222420363720956
APP_00128,0.436012137937789
APP_00129,0.09709808598703226
APP_00130,0.00016854808191971637
APP_00131,0.8436734119389312
APP_00132,0.9998317907689606
APP_00133,3.349403763796237e-05
APP_00134,0.9996265793604693
APP_00135,0.04525438068064605
APP_00136,0.8422512974731002
APP_00137,0.003045958826382347
APP_00138,0.9081368924061503
APP_00139,0.0033098701358116357
APP_00140,0.004913138279760365
APP_00141,0.9930910330972635
APP_00142,0.0006613209982766598
APP_00143,0.4549720499419666
APP_00144,0.6851656547275143
APP_00145,0.001952971882336381
APP_00146,0.0006435322876767215
APP_00147,0.05308414012713299
APP_00148,0.9629362237765293
APP_00149,0.9999500897460606
APP_00150,0.9988110640225792
APP_00151,0.02061363827318347
APP_00152,1.520718496442341e-08
APP_00153,9.687715206018296e-08
APP_00154,0.949863924843441
APP_00155,0.0001463580320454804
APP_00156,0.00057585874433652
APP_00157,0.9995752212404942
APP_00158,0.9996601191269864
APP_00159,0.9971033715932778
APP_00160,0.0070314524902393575
APP_00161,0.8790214000986114
APP_00162,0.9067378157080079
APP_00163,0.004462128977594575
APP_00164,0.9287023985028714
APP_00165,0.8457500148935602
APP_00166,0.05429697467245902
APP_00167,0.9941215287227186
APP_00168,0.9851583089740743
APP_00169,0.5125052036877343
APP_00170,0.996219607777747
APP_00171,0.9979459161927027
APP_00172,0.9707840683384102
APP_00173,0.0015723289554776566
APP_00174,0.9983009413716254
APP_00175,0.9666756614479818
APP_00176,0.9999003419268536
APP_00177,4.228413913509858e-05
APP_00178,0.08577193849815769
APP_00179,0.9996179073381335
APP_00180,0.19876208053326297
APP_00181,0.9998809260932685
APP_00182,9.522192836490703e-08
APP_00183,4.15143063661164e-05
APP_00184,0.987047661122022
APP_00185,0.1212094570129961
APP_00186,0.4985454936145016
APP_00187,0.20290695521972374
APP_00188,0.015881513802590598
APP_00189,0.9998656097772608
APP_00190,2.873806830569663e-05
APP_00191,0.9827913294757892
APP_00192,0.999813498789271
APP_00193,0.9822325347000012
APP_00194,0.26225447295271803
APP_00195,0.0008908752842935481
APP_00196,0.9891093672644689
APP_00197,0.21324382074179343
APP_00198,0.002110456401159346
APP_00199,0.14325286778098492
APP_00200,0.9999348022141525
APP_00201,0.002288603417175344
APP_00202,3.2628836862743125e-05
