application_id,score,decision
APP_0001,0.3333333333333333,approve
APP_0002,0.3333333333333333,approve
APP_0003,0.3333333333333333,approve
APP_0004,0.3333333333333333,approve
APP_0005,0.3333333333333333,approve
APP_0006,0.3333333333333333,approve
APP_0007,0.3333333333333333,approve
APP_0008,0.3333333333333333,approve
APP_0009,0.3333333333333333,approve
APP_0010,0.3333333333333333,approve
APP_0011,0.3333333333333333,approve
APP_0012,0.3333333333333333,approve
APP_0013,0.3333333333333333,approve
APP_0014,0.3333333333333333,approve
APP_0015,0.3333333333333333,approve
APP_0016,0.3333333333333333,approve
APP_0017,0.3333333333333333,approve
APP_0018,0.3333333333333333,approve
APP_0019,0.3333333333333333,approve
APP_0020,0.3333333333333333,approve
APP_0021,0.3333333333333333,approve
APP_0022,0.3333333333333333,approve
APP_0023,0.3333333333333333,approve
APP_0024,0.3333333333333333,approve
APP_0025,0.3333333333333333,approve
APP_0026,0.3333333333333333,approve
APP_0027,0.3333333333333333,approve
APP_0028,0.3333333333333333,approve
APP_0029,0.3333333333333333,approve
APP_0030,0.3333333333333333,approve
APP_0031,0.3333333333333333,approve
APP_0032,0.3333333333333333,approve
APP_0033,0.3333333333333333,approve
APP_0034,0.3333333333333333,approve
APP_0035,0.3333333333333333,approve
APP_0036,0.3333333333333333,approve
APP_0037,0.3333333333333333,approve
APP_0038,0.3333333333333333,approve
APP_0039,0.3333333333333333,approve
APP_0040,0.3333333333333333,approve
APP_0041,0.3333333333333333,approve
APP_0042,0.3333333333333333,approve
APP_0043,0.3333333333333333,approve
APP_0044,0.3333333333333333,approve
APP_0045,0.3333333333333333,approve
APP_0046,0.3333333333333333,approve
APP_0047,0.3333333333333333,approve
APP_0048,0.3333333333333333,approve
APP_0049,0.3333333333333333,approve
APP_0050,0.3333333333333333,approve
APP_0051,0.3333333333333333,approve
APP_0052,0.3333333333333333,approve
APP_0053,0.3333333333333333,approve
APP_0054,0.3333333333333333,approve
APP_0055,0.3333333333333333,approve
APP_0056,0.3333333333333333,approve
APP_0057,0.3333333333333333,approve
APP_0058,0.3333333333333333,approve
APP_0059,0.3333333333333333,approve
APP_0060,0.3333333333333333,approve
APP_0061,0.3333333333333333,approve
APP_0062,0.3333333333333333,approve
APP_0063,0.3333333333333333,approve
APP_0064,0.3333333333333333,approve
APP_0065,0.3333333333333333,approve
APP_0066,0.3333333333333333,approve
APP_0067,0.3333333333333333,approve
APP_0068,0.3333333333333333,approve
APP_0069,0.3333333333333333,approve
APP_0070,0.3333333333333333,approve
APP_0071,0.3333333333333333,approve
APP_0072,0.3333333333333333,approve
APP_0073,0.3333333333333333,approve
APP_0074,0.3333333333333333,approve
APP_0075,0.3333333333333333,approve
APP_0076,0.3333333333333333,approve
APP_0077,0.3333333333333333,approve
APP_0078,0.3333333333333333,approve
APP_0079,0.3333333333333333,approve
APP_0080,0.3333333333333333,approve
APP_0081,0.3333333333333333,approve
APP_0082,0.3333333333333333,approve
APP_0083,0.3333333333333333,approve
APP_0084,0.3333333333333333,approve
APP_0085,0.3333333333333333,approve
APP_0086,0.3333333333333333,approve
APP_0087,0.3333333333333333,approve
APP_0088,0.3333333333333333,approve
APP_0089,0.3333333333333333,approve
APP_0090,0.3333333333333333,approve
APP_0091,0.3333333333333333,approve
APP_0092,0.3333333333333333,approve
APP_0093,0.3333333333333333,approve
APP_0094,0.3333333333333333,approve
APP_0095,0.3333333333333333,approve
APP_0096,0.3333333333333333,approve
APP_0097,0.3333333333333333,approve
APP_0098,0.3333333333333333,approve
APP_0099,0.3333333333333333,approve
APP_0100,0.3333333333333333,approve
APP_0101,0.3333333333333333,approve
APP_0102,0.3333333333333333,approve
APP_0103,0.3333333333333333,approve
APP_0104,0.3333333333333333,approve
APP_0105,0.3333333333333333,approve
APP_0106,0.3333333333333333,approve
APP_0107,0.3333333333333333,approve
APP_0108,0.3333333333333333,approve
APP_0109,0.3333333333333333,approve
APP_0110,0.3333333333333333,approve
APP_0111,0.3333333333333333,approve
APP_0112,0.3333333333333333,approve
APP_0113,0.3333333333333333,approve
APP_0114,0.3333333333333333,approve
APP_0115,0.3333333333333333,approve
APP_0116,0.3333333333333333,approve
APP_0117,0.3333333333333333,approve
APP_0118,0.3333333333333333,approve
APP_0119,0.3333333333333333,approve
APP_0120,0.3333333333333333,approve
APP_0121,0.3333333333333333,approve
