application_id,score,decision
APP_0001,0.5,approve
APP_0002,0.5,approve
APP_0003,0.5,approve
APP_0004,0.5,approve
APP_0005,0.5,approve
APP_0006,0.5,approve
APP_0007,0.5,approve
APP_0008,0.5,approve
APP_0009,0.5,approve
APP_0010,0.5,approve
APP_0011,0.5,approve
APP_0012,0.5,approve
APP_0013,0.5,approve
APP_0014,0.5,approve
APP_0015,0.5,approve
APP_0016,0.5,approve
APP_0017,0.5,approve
APP_0018,0.5,approve
APP_0019,0.5,approve
APP_0020,0.5,approve
APP_0021,0.5,approve
APP_0022,0.5,approve
APP_0023,0.5,approve
APP_0024,0.5,approve
APP_0025,0.5,approve
APP_0026,0.5,approve
APP_0027,0.5,approve
APP_0028,0.5,approve
APP_0029,0.5,approve
APP_0030,0.5,approve
APP_0031,0.5,approve
APP_0032,0.5,approve
APP_0033,0.5,approve
APP_0034,0.5,approve
APP_0035,0.5,approve
APP_0036,0.5,approve
APP_0037,0.5,approve
APP_0038,0.5,approve
APP_0039,0.5,approve
APP_0040,0.5,approve
APP_0041,0.5,approve
APP_0042,0.5,approve
APP_0043,0.5,approve
APP_0044,0.5,approve
APP_0045,0.5,approve
APP_0046,0.5,approve
APP_0047,0.5,approve
APP_0048,0.5,approve
APP_0049,0.5,approve
APP_0050,0.5,approve
APP_0051,0.5,approve
APP_0052,0.5,approve
APP_0053,0.5,approve
APP_0054,0.5,approve
APP_0055,0.5,approve
APP_0056,0.5,approve
APP_0057,0.5,approve
APP_0058,0.5,approve
APP_0059,0.5,approve
APP_0060,0.5,approve
APP_0061,0.5,approve
APP_0062,0.5,approve
APP_0063,0.5,approve
APP_0064,0.5,approve
APP_0065,0.5,approve
APP_0066,0.5,approve
APP_0067,0.5,approve
APP_0068,0.5,approve
APP_0069,0.5,approve
APP_0070,0.5,approve
APP_0071,0.5,approve
APP_0072,0.5,approve
APP_0073,0.5,approve
APP_0074,0.5,approve
APP_0075,0.5,approve
APP_0076,0.5,approve
APP_0077,0.5,approve
APP_0078,0.5,approve
APP_0079,0.5,approve
APP_0080,0.5,approve
APP_0081,0.5,approve
APP_0082,0.5,approve
APP_0083,0.5,approve
APP_0084,0.5,approve
APP_0085,0.5,approve
APP_0086,0.5,approve
APP_0087,0.5,approve
APP_0088,0.5,approve
APP_0089,0.5,approve
APP_0090,0.5,approve
APP_0091,0.5,approve
APP_0092,0.5,approve
APP_0093,0.5,approve
APP_0094,0.5,approve
APP_0095,0.5,approve
APP_0096,0.5,approve
APP_0097,0.5,approve
APP_0098,0.5,approve
APP_0099,0.5,approve
APP_0100,0.5,approve
APP_0101,0.5,approve
APP_0102,0.5,approve
APP_0103,0.5,approve
APP_0104,0.5,approve
APP_0105,0.5,approve
APP_0106,0.5,approve
APP_0107,0.5,approve
APP_0108,0.5,approve
APP_0109,0.5,approve
APP_0110,0.5,approve
APP_0111,0.5,approve
APP_0112,0.5,approve
APP_0113,0.5,approve
APP_0114,0.5,approve
APP_0115,0.5,approve
APP_0116,0.5,approve
APP_0117,0.5,approve
APP_0118,0.5,approve
APP_0119,0.5,approve
APP_0120,0.5,approve
APP_0121,0.5,approve
APP_0122,0.5,approve
APP_0123,0.5,approve
APP_0124,0.5,approve
APP_0125,0.5,approve
APP_0126,0.5,approve
APP_0127,0.5,approve
APP_0128,0.5,approve
APP_0129,0.5,approve
APP_0130,0.5,approve
APP_0131,0.5,approve
APP_0132,0.5,approve
APP_0133,0.5,approve
APP_0134,0.5,approve
APP_0135,0.5,approve
APP_0136,0.5,approve
APP_0137,0.5,approve
APP_0138,0.5,approve
APP_0139,0.5,approve
APP_0140,0.5,approve
APP_0141,0.5,approve
APP_0142,0.5,approve
APP_0143,0.5,approve
APP_0144,0.5,approve
APP_0145,0.5,approve
APP_0146,0.5,approve
APP_0147,0.5,approve
APP_0148,0.5,approve
APP_0149,0.5,approve
APP_0150,0.5,approve
APP_0151,0.5,approve
APP_0152,0.5,approve
APP_0153,0.5,approve
APP_0154,0.5,approve
APP_0155,0.5,approve
APP_0156,0.5,approve
APP_0157,0.5,approve
APP_0158,0.5,approve
APP_0159,0.5,approve
APP_0160,0.5,approve
APP_0161,0.5,approve
APP_0162,0.5,approve
APP_0163,0.5,approve
APP_0164,0.5,approve
APP_0165,0.5,approve
APP_0166,0.5,approve
APP_0167,0.5,approve
APP_0168,0.5,approve
APP_0169,0.5,approve
APP_0170,0.5,approve
APP_0171,0.5,approve
APP_0172,0.5,approve
APP_0173,0.5,approve
APP_0174,0.5,approve
APP_0175,0.5,approve
APP_0176,0.5,approve
APP_0177,0.5,approve
APP_0178,0.5,approve
APP_0179,0.5,approve
APP_0180,0.5,approve
APP_0181,0.5,approve
APP_0182,0.5,approve
APP_0183,0.5,approve
APP_0184,0.5,approve
APP_0185,0.5,approve
APP_0186,0.5,approve
APP_0187,0.5,approve
APP_0188,0.5,approve
APP_0189,0.5,approve
APP_0190,0.5,approve
APP_0191,0.5,approve
APP_0192,0.5,approve
APP_0193,0.5,approve
APP_0194,0.5,approve
APP_0195,0.5,approve
APP_0196,0.5,approve
APP_0197,0.5,approve
APP_0198,0.5,approve
APP_0199,0.5,approve
APP_0200,0.5,approve
