application_id,score
APP_0001,0.0
APP_0002,0.0
APP_0003,0.0
APP_0004,0.0
APP_0005,0.0
APP_0006,0.0
APP_0007,0.0
APP_0008,0.0
APP_0009,0.0
APP_0010,0.0
APP_0011,0.0
APP_0012,0.0
APP_0013,0.0
APP_0014,0.0
APP_0015,0.0
APP_0016,0.0
APP_0017,0.0
APP_0018,0.0
APP_0019,0.0
APP_0020,0.0
APP_0021,0.0
APP_0022,0.0
APP_0023,0.0
APP_0024,0.0
APP_0025,0.0
APP_0026,0.0
APP_0027,0.0
APP_0028,0.0
APP_0029,0.0
APP_0030,0.0
APP_0031,0.0
APP_0032,0.0
APP_0033,0.0
APP_0034,0.0
APP_0035,0.0
APP_0036,0.0
APP_0037,0.0
APP_0038,0.0
APP_0039,0.0
APP_0040,0.0
APP_0041,0.0
APP_0042,0.0
APP_0043,0.0
APP_0044,0.0
APP_0045,0.0
APP_0046,0.0
APP_0047,0.0
APP_0048,0.0
APP_0049,0.0
APP_0050,0.0
APP_0051,0.0
APP_0052,0.0
APP_0053,0.0
APP_0054,0.0
APP_0055,0.0
APP_0056,0.0
APP_0057,0.0
APP_0058,0.0
APP_0059,0.0
APP_0060,0.0
APP_0061,0.0
APP_0062,0.0
APP_0063,0.0
APP_0064,0.0
APP_0065,0.0
APP_0066,0.0
APP_0067,0.0
APP_0068,0.0
APP_0069,0.0
APP_0070,0.0
APP_0071,0.0
APP_0072,0.0
APP_0073,0.0
APP_0074,0.0
APP_0075,0.0
APP_0076,0.0
APP_0077,0.0
APP_0078,0.0
APP_0079,0.0
APP_0080,0.0
APP_0081,0.0
APP_0082,0.0
APP_0083,0.0
APP_0084,0.0
APP_0085,0.0
APP_0086,0.0
APP_0087,0.0
APP_0088,0.0
APP_0089,0.0
APP_0090,0.0
APP_0091,0.0
APP_0092,0.0
APP_0093,0.0
APP_0094,0.0
APP_0095,0.0
APP_0096,0.0
APP_0097,0.0
APP_0098,0.0
APP_0099,0.0
APP_0100,0.0
APP_0101,0.0
APP_0102,0.0
APP_0103,0.0
APP_0104,0.0
APP_0105,0.0
APP_0106,0.0
APP_0107,0.0
APP_0108,0.0
APP_0109,0.0
APP_0110,0.0
APP_0111,0.0
APP_0112,0.0
APP_0113,0.0
APP_0114,0.0
APP_0115,0.0
APP_0116,0.0
APP_0117,0.0
APP_0118,0.0
APP_0119,0.0
APP_0120,0.0
APP_0121,0.0
APP_0122,0.0
APP_0123,0.0
APP_0124,0.0
APP_0125,0.0
APP_0126,0.0
APP_0127,0.0
APP_0128,0.0
APP_0129,0.0
APP_0130,0.0
APP_0131,0.0
APP_0132,0.0
APP_0133,0.0
APP_0134,0.0
APP_0135,0.0
APP_0136,0.0
APP_0137,0.0
APP_0138,0.0
APP_0139,0.0
APP_0140,0.0
APP_0141,0.0
APP_0142,0.0
APP_0143,0.0
APP_0144,0.0
APP_0145,0.0
APP_0146,0.0
APP_0147,0.0
APP_0148,0.0
APP_0149,0.0
APP_0150,0.0
APP_0151,0.0
APP_0152,0.0
APP_0153,0.0
APP_0154,0.0
APP_0155,0.0
APP_0156,0.0
APP_0157,0.0
APP_0158,0.0
APP_0159,0.0
APP_0160,0.0
APP_0161,0.0
APP_0162,0.0
APP_0163,0.0
APP_0164,0.0
APP_0165,0.0
APP_0166,0.0
APP_0167,0.0
APP_0168,0.0
APP_0169,0.0
APP_0170,0.0
APP_0171,0.0
APP_0172,0.0
APP_0173,0.0
APP_0174,0.0
APP_0175,0.0
APP_0176,0.0
APP_0177,0.0
APP_0178,0.0
APP_0179,0.0
APP_0180,0.0
APP_0181,0.0
APP_0182,0.0
APP_0183,0.0
APP_0184,0.0
APP_0185,0.0
APP_0186,0.0
APP_0187,0.0
APP_0188,0.0
APP_0189,0.0
APP_0190,0.0
APP_0191,0.0
APP_0192,0.0
APP_0193,0.0
APP_0194,0.0
APP_0195,0.0
APP_0196,0.0
APP_0197,0.0
APP_0198,0.0
APP_0199,0.0
APP_0200,0.0
