application_id,score,decision
APP_0009,0.3333333333333333,deny
APP_0011,0.3333333333333333,deny
APP_0020,0.3333333333333333,deny
APP_0024,0.3333333333333333,deny
APP_0062,0.3333333333333333,deny
APP_0066,0.3333333333333333,deny
APP_0070,0.3333333333333333,deny
APP_0072,0.3333333333333333,deny
APP_0088,0.3333333333333333,deny
APP_0095,0.3333333333333333,deny
APP_0115,0.3333333333333333,deny
APP_0125,0.3333333333333333,deny
APP_0129,0.3333333333333333,deny
APP_0142,0.3333333333333333,deny
APP_0149,0.3333333333333333,deny
APP_0151,0.3333333333333333,deny
APP_0165,0.3333333333333333,deny
APP_0169,0.3333333333333333,deny
APP_0171,0.3333333333333333,deny
APP_0172,0.3333333333333333,deny
APP_0185,0.3333333333333333,deny
APP_0186,0.3333333333333333,deny
APP_0188,0.3333333333333333,deny
APP_0196,0.3333333333333333,deny
