application_id,score,decision
APP_0001,0.2115385647530587,deny
APP_0002,0.878645751352067,approve
APP_0003,0.8073898944479735,approve
APP_0004,0.7444601966525611,approve
APP_0005,0.1294000983224087,deny
APP_0006,0.4331348249723011,deny
APP_0007,0.8833793986880426,approve
APP_0008,0.7873784766376392,approve
APP_0009,0.7064178498884974,approve
APP_0010,0.8947986260859493,approve
APP_0011,0.8604805950149392,approve
APP_0012,0.27145057438217557,deny
APP_0013,0.6943039032109887,approve
APP_0014,0.4440336874658094,deny
APP_0015,0.7722835094698354,approve
APP_0016,0.3902487478045002,deny
APP_0017,0.5206844285703708,approve
APP_0018,0.5171279611718752,approve
APP_0019,0.3135277414063619,deny
APP_0020,0.13420050488694998,deny
APP_0021,0.37834962836495384,deny
APP_0022,0.6355365705160766,approve
APP_0023,0.22028576123626195,deny
APP_0024,0.5432677617076448,approve
APP_0025,0.4078131260642741,deny
APP_0026,0.5229290118496649,approve
APP_0027,0.3187708056778152,deny
APP_0028,0.14185764673318818,deny
APP_0029,0.4493056541349486,deny
APP_0030,0.27026885913876664,deny
APP_0031,0.6061121953087399,approve
APP_0032,0.8861139151684168,approve
APP_0033,0.5512561451945285,approve
APP_0034,0.5573747411717421,approve
APP_0035,0.5350079977087361,approve
APP_0036,0.6067365116727927,approve
APP_0037,0.5360075618299108,approve
APP_0038,0.5500752095092082,approve
APP_0039,0.22500674038211566,deny
APP_0040,0.6190870537183223,approve
APP_0041,0.15486757826084208,deny
APP_0042,0.8273754567021027,approve
APP_0043,0.3749803906837484,deny
APP_0044,0.8015400860211206,approve
APP_0045,0.21709026146146237,deny
APP_0046,0.7439766749363437,approve
APP_0047,0.3085424423594945,deny
APP_0048,0.39053056247938067,deny
APP_0049,0.7091428033792286,approve
APP_0050,0.4762076986363285,approve
APP_0051,0.7452969219964406,approve
APP_0052,0.5608650296092735,approve
APP_0053,0.8464167618429518,approve
APP_0054,0.8576672334315805,approve
APP_0055,0.3143425250559952,deny
APP_0056,0.13454031134172406,deny
APP_0057,0.159821207802296,deny
APP_0058,0.8556415494435645,approve
APP_0059,0.5144271449601938,approve
APP_0060,0.34453850298950567,deny
APP_0061,0.5388986237469534,approve
APP_0062,0.6717502339625473,approve
APP_0063,0.9154829068962839,approve
APP_0064,0.8456295435275766,approve
APP_0065,0.4884371055223688,approve
APP_0066,0.9317873563879168,approve
APP_0067,0.3217361973429236,deny
APP_0068,0.7987637956163177,approve
APP_0069,0.922088928218438,approve
APP_0070,0.4910136995301296,approve
APP_0071,0.7160528819377644,approve
APP_0072,0.7035967344016072,approve
APP_0073,0.28246690625993315,deny
APP_0074,0.38129687260368555,deny
APP_0075,0.4292393743561095,deny
APP_0076,0.47026179369966065,approve
APP_0077,0.3556775850503023,deny
APP_0078,0.9185291899537746,approve
APP_0079,0.5148144709176354,approve
APP_0080,0.18737703849969214,deny
APP_0081,0.37761784800750553,deny
APP_0082,0.28603323589364765,deny
APP_0083,0.6279753264850831,approve
APP_0084,0.8444475098575132,approve
APP_0085,0.41123710560424215,deny
APP_0086,0.7827762575095712,approve
APP_0087,0.6886060157714099,approve
APP_0088,0.2528822259107541,deny
APP_0089,0.4838661356710275,approve
APP_0090,0.45754078026990186,approve
APP_0091,0.15695866815153622,deny
APP_0092,0.9475429651917515,approve
APP_0093,0.419991896791217,deny
APP_0094,0.5350429195593993,approve
APP_0095,0.36892499568723314,deny
APP_0096,0.49613107423210984,approve
APP_0097,0.1755880505892326,deny
APP_0098,0.7965295315221689,approve
APP_0099,0.2636302808916368,deny
APP_0100,0.34230173397947206,deny
APP_0101,0.2578988035973033,deny
APP_0102,0.4805698071709117,approve
APP_0103,0.1617258954039155,deny
APP_0104,0.7826966825555179,approve
APP_0105,0.6030143260655344,approve
APP_0106,0.5131119848542579,approve
APP_0107,0.06993210199279258,deny
APP_0108,0.33770300292025174,deny
APP_0109,0.5695256838601072,approve
APP_0110,0.29724689434737195,deny
APP_0111,0.20547344154700725,deny
APP_0112,0.5607554003088908,approve
APP_0113,0.7743781805558461,approve
APP_0114,0.045141017441313235,deny
APP_0115,0.3858979383405802,deny
APP_0116,0.5572964194632304,approve
APP_0117,0.6830286487755642,approve
APP_0118,0.9649205987777281,approve
APP_0119,0.32259900418800813,deny
APP_0120,0.7866013583426706,approve
APP_0121,0.6870255322821613,approve
APP_0122,0.28702266221093864,deny
APP_0123,0.8399551705476036,approve
APP_0124,0.8129768692204944,approve
APP_0125,0.1987872586491012,deny
APP_0126,0.7122918305106848,approve
APP_0127,0.9119694882210638,approve
APP_0128,0.525721052836148,approve
APP_0129,0.23488107601948255,deny
APP_0130,0.8020409342673334,approve
APP_0131,0.87396468675781,approve
APP_0132,0.6155297854457749,approve
APP_0133,0.5708181077816608,approve
APP_0134,0.15049865677724314,deny
APP_0135,0.8485320253372228,approve
APP_0136,0.5969684277958275,approve
APP_0137,0.42128199887928136,deny
APP_0138,0.911557491077375,approve
