application_id,score,decision,top_feature,shap,explanation
APP_0001,0.2115385647530587,deny,ITI,0.9553348546017615,ITI increased approval likelihood most
APP_0002,0.878645751352067,approve,employment_years,0.8722788425976385,employment_years increased approval likelihood most
APP_0003,0.8073898944479735,approve,collateral_value,1.0046165428093776,collateral_value increased approval likelihood most
APP_0004,0.7444601966525611,approve,credit_score,0.6790655125783198,credit_score increased approval likelihood most
APP_0005,0.1294000983224087,deny,credit_score,-1.2906648412388355,credit_score decreased approval likelihood most
APP_0006,0.4331348249723011,deny,LTV,-0.40091675862625886,LTV decreased approval likelihood most
APP_0007,0.8833793986880426,approve,ITI,1.0298686748501258,ITI increased approval likelihood most
APP_0008,0.7873784766376392,approve,ITI,0.8319421556776199,ITI increased approval likelihood most
APP_0009,0.7064178498884974,approve,collateral_value,1.0385575107902378,collateral_value increased approval likelihood most
APP_0010,0.8947986260859493,approve,collateral_value,1.0768648261654277,collateral_value increased approval likelihood most
APP_0011,0.8604805950149392,approve,income,0.5767537545461799,income increased approval likelihood most
APP_0012,0.27145057438217557,deny,existing_debt,-0.6306061659926401,existing_debt decreased approval likelihood most
APP_0013,0.6943039032109887,approve,assets_owned,1.3070043397471343,assets_owned increased approval likelihood most
APP_0014,0.4440336874658094,deny,credit_score,0.3134238453520053,credit_score increased approval likelihood most
APP_0015,0.7722835094698354,approve,collateral_value,1.047637488805148,collateral_value increased approval likelihood most
APP_0016,0.3902487478045002,deny,loan_term_months,-0.6410906036629862,loan_term_months decreased approval likelihood most
APP_0017,0.5206844285703708,approve,credit_score,0.32195013394078764,credit_score increased approval likelihood most
APP_0018,0.5171279611718752,approve,collateral_value,0.6345178021252313,collateral_value increased approval likelihood most
APP_0019,0.3135277414063619,deny,collateral_value,-0.5869515091523336,collateral_value decreased approval likelihood most
APP_0020,0.13420050488694998,deny,loan_term_months,-0.7070149870075702,loan_term_months decreased approval likelihood most
APP_0021,0.37834962836495384,deny,loan_term_months,-0.9255702186285895,loan_term_months decreased approval likelihood most
APP_0022,0.6355365705160766,approve,existing_debt,0.7000871795591246,existing_debt increased approval likelihood most
APP_0023,0.22028576123626195,deny,LTV,-0.6494299936545703,LTV decreased approval likelihood most
APP_0024,0.5432677617076448,approve,collateral_value,0.6219426650219568,collateral_value increased approval likelihood most
APP_0025,0.4078131260642741,deny,assets_owned,0.2694769084723838,assets_owned increased approval likelihood most
APP_0026,0.5229290118496649,approve,employment_years,-0.4718349903679169,employment_years decreased approval likelihood most
APP_0027,0.3187708056778152,deny,assets_owned,-0.8314637038390367,assets_owned decreased approval likelihood most
APP_0028,0.14185764673318818,deny,loan_term_months,-0.6987767230819341,loan_term_months decreased approval likelihood most
APP_0029,0.4493056541349486,deny,loan_term_months,-0.7602478978025198,loan_term_months decreased approval likelihood most
APP_0030,0.27026885913876664,deny,loan_term_months,-0.8780884986392289,loan_term_months decreased approval likelihood most
APP_0031,0.6061121953087399,approve,ITI,0.6786135159268812,ITI increased approval likelihood most
APP_0032,0.8861139151684168,approve,ITI,1.0695104869585212,ITI increased approval likelihood most
APP_0033,0.5512561451945285,approve,credit_score,0.4479371143830577,credit_score increased approval likelihood most
APP_0034,0.5573747411717421,approve,assets_owned,-0.5216570744414798,assets_owned decreased approval likelihood most
APP_0035,0.5350079977087361,approve,assets_owned,-0.6142254422419337,assets_owned decreased approval likelihood most
APP_0036,0.6067365116727927,approve,credit_score,-0.2616716749782343,credit_score decreased approval likelihood most
APP_0037,0.5360075618299108,approve,assets_owned,-0.605506204776367,assets_owned decreased approval likelihood most
APP_0038,0.5500752095092082,approve,employment_years,0.7950081440192162,employment_years increased approval likelihood most
APP_0039,0.22500674038211566,deny,age,-0.47452143110867984,age decreased approval likelihood most
APP_0040,0.6190870537183223,approve,employment_years,0.43867570231877545,employment_years increased approval likelihood most
APP_0041,0.15486757826084208,deny,assets_owned,1.278326722994737,assets_owned increased approval likelihood most
APP_0042,0.8273754567021027,approve,collateral_value,0.6074489883257305,collateral_value increased approval likelihood most
APP_0043,0.3749803906837484,deny,employment_years,0.4748059532453707,employment_years increased approval likelihood most
APP_0044,0.8015400860211206,approve,collateral_value,0.6676668876903988,collateral_value increased approval likelihood most
APP_0045,0.21709026146146237,deny,existing_debt,-0.45983422864796647,existing_debt decreased approval likelihood most
APP_0046,0.7439766749363437,approve,credit_score,0.2865602194163501,credit_score increased approval likelihood most
APP_0047,0.3085424423594945,deny,employment_years,-0.4181542247284103,employment_years decreased approval likelihood most
APP_0048,0.39053056247938067,deny,loan_term_months,-0.6618477674216597,loan_term_months decreased approval likelihood most
APP_0049,0.7091428033792286,approve,ITI,1.3470989155565014,ITI increased approval likelihood most
APP_0050,0.4762076986363285,approve,assets_owned,-0.33458978990452615,assets_owned decreased approval likelihood most
APP_0051,0.7452969219964406,approve,income,0.784333539879559,income increased approval likelihood most
APP_0052,0.5608650296092735,approve,collateral_value,-0.380599383573789,collateral_value decreased approval likelihood most
APP_0053,0.8464167618429518,approve,existing_debt,0.6842480491457764,existing_debt increased approval likelihood most
APP_0054,0.8576672334315805,approve,collateral_value,0.9306450382200487,collateral_value increased approval likelihood most
APP_0055,0.3143425250559952,deny,assets_owned,-0.8643067655903508,assets_owned decreased approval likelihood most
APP_0056,0.13454031134172406,deny,assets_owned,-0.8673907609662048,assets_owned decreased approval likelihood most
APP_0057,0.159821207802296,deny,employment_years,-0.7356281364281958,employment_years decreased approval likelihood most
APP_0058,0.8556415494435645,approve,ITI,1.2040846933804412,ITI increased approval likelihood most
APP_0059,0.5144271449601938,approve,ITI,0.8475015498227582,ITI increased approval likelihood most
APP_0060,0.34453850298950567,deny,loan_amount,-0.3436080939740123,loan_amount decreased approval likelihood most
