application_id,score,decision
APP_0066,0.00013376086825228563,approve
APP_0070,0.00014178401315103982,approve
APP_0088,9.768486684255255e-05,deny
APP_0095,0.9985134515841919,approve
APP_0111,9.987241714632186e-07,deny
APP_0125,0.00013376086825228563,approve
APP_0129,0.9990539315541896,approve
APP_0138,0.007176293311829498,approve
APP_0151,9.987241714632186e-07,deny
APP_0171,0.9990539315541896,approve
APP_0172,6.90866597521553e-07,deny
APP_0186,9.773024488205176e-05,deny
APP_0188,1.0634704362139647e-06,deny
APP_0196,0.00010643431422159576,deny
