application_id,score,decision
APP_0001,0.0007944222380432521,deny
APP_0002,0.9999493890136526,approve
APP_0003,0.9999627294918252,approve
APP_0004,0.9999748783281688,approve
APP_0005,2.6527411473646326e-05,deny
APP_0006,0.9999338954221006,approve
APP_0007,0.9999568022093841,approve
APP_0008,0.9999340646692628,approve
APP_0009,0.0004858182909991519,deny
APP_0010,0.999802977907279,deny
APP_0011,0.00020818508234933032,deny
APP_0012,0.9999837854967031,approve
APP_0013,0.9974182963931155,deny
APP_0014,0.0006851535834177293,deny
APP_0015,0.9999272171304615,approve
APP_0016,0.999954772221502,approve
APP_0017,0.0008949644130747766,deny
APP_0018,0.0008743363219931958,deny
APP_0019,0.9980500594574353,deny
APP_0020,0.9999752021697141,approve
APP_0021,0.00023073668549741311,deny
APP_0022,0.994102245563777,deny
APP_0023,0.9999752562355565,approve
APP_0024,0.998024028697137,deny
APP_0025,0.9999524829553047,approve
APP_0026,0.9995279021263256,deny
APP_0027,0.00032382162638570835,deny
APP_0028,0.9993774909373461,deny
APP_0029,0.9999823224875865,approve
APP_0030,0.9999823480422115,approve
APP_0031,0.999846066769482,deny
APP_0032,0.9995296706842326,deny
APP_0033,0.0020430812919886403,deny
APP_0034,0.999976892003258,approve
APP_0035,0.0001110055290857607,deny
APP_0036,0.9998901252777314,deny
APP_0037,0.9999415503103848,approve
APP_0038,0.00021387953807425005,deny
APP_0039,3.162859276527596e-05,deny
APP_0040,0.9998712425921416,deny
APP_0041,0.999877382772566,deny
APP_0042,0.002194999282733755,deny
APP_0043,0.013683754933474896,deny
APP_0044,0.9998958672049664,approve
APP_0045,0.9999545930853546,approve
APP_0046,0.00010236478447643514,deny
APP_0047,0.00022037273625569919,deny
APP_0048,0.9999647630082983,approve
APP_0049,0.9999407892556755,approve
APP_0050,2.0137129313187444e-05,deny
APP_0051,0.999965426373533,approve
APP_0052,0.00017358696445102863,deny
APP_0053,0.9999683559940471,approve
APP_0054,0.0008091878720164032,deny
APP_0055,0.00016640476218401356,deny
APP_0056,0.9999874841364916,approve
APP_0057,0.0002634813493854216,deny
APP_0058,0.0005015727221466739,deny
APP_0059,0.9999537915329796,approve
APP_0060,0.9999847220999935,approve
APP_0061,0.9998898774944166,deny
APP_0062,0.0011474648722439838,deny
APP_0063,0.999918715306959,approve
APP_0064,0.999968944890547,approve
